model_id,feature,standardized_coefficient,abs_coefficient
dq2_market_elastic_30m_a0.001_l0.5,missing:cum_dq_play_margin,0.0,0.0
dq2_market_elastic_30m_a0.001_l0.5,missing:recent_epa_ewm5,0.0,0.0
dq2_market_elastic_30m_a0.001_l0.5,missing:recent_epa_ewm10,0.0,0.0
dq2_market_elastic_30m_a0.001_l0.5,missing:recent_net_yards_ewm5,0.0,0.0
dq2_market_elastic_30m_a0.001_l0.5,missing:recent_net_yards_ewm10,0.0,0.0
dq2_market_ridge_15m_a0.1,score_margin_x_late,-0.1323299951559174,0.1323299951559174
dq2_market_ridge_15m_a0.1,score_margin_home,0.09440396771056232,0.09440396771056232
dq2_market_ridge_15m_a0.1,baseline_net_yards_007,-0.0775760151837391,0.0775760151837391
dq2_market_ridge_15m_a0.1,p11_v2_exact,0.059312304660964904,0.059312304660964904
dq2_market_ridge_15m_a0.1,cum_net_yards_margin,0.04643175474676718,0.04643175474676718
dq2_market_ridge_15m_a0.1,p11_cvw1_k0_c0.1_tp11_cosine,-0.020221352297292158,0.020221352297292158
dq2_market_ridge_15m_a0.1,baseline_current_dq_cumulative,-0.015170966303350374,0.015170966303350374
dq2_market_ridge_15m_a0.1,recent_dq_play_ewm5,0.0142191081728122,0.0142191081728122
dq2_market_ridge_15m_a0.1,p11_cvw0.5_k3_c0.1_tp11_cosine,0.013465149201590858,0.013465149201590858
dq2_market_ridge_15m_a0.1,market_home_fair,-0.0127856157016772,0.0127856157016772
dq2_market_ridge_15m_a0.1,recent_dq_play_ewm10,-0.009181934819786828,0.009181934819786828
dq2_market_ridge_15m_a0.1,recent_net_yards_ewm10,-0.0075888663269465615,0.0075888663269465615
dq2_market_ridge_15m_a0.1,recent_dq_play_ewm20,0.007559412428750171,0.007559412428750171
dq2_market_ridge_15m_a0.1,cum_dq_play_margin,-0.007197182043747638,0.007197182043747638
dq2_market_ridge_15m_a0.1,home_possession,-0.006690632065923974,0.006690632065923974
dq2_market_ridge_15m_a0.1,recent_epa_ewm5,-0.00662386241319671,0.00662386241319671
dq2_market_ridge_15m_a0.1,recent_epa_ewm10,0.004654362400801267,0.004654362400801267
dq2_market_ridge_15m_a0.1,home_entry_imbalance,-0.003749406553734971,0.003749406553734971
dq2_market_ridge_15m_a0.1,yardline_100,0.003607826228497247,0.003607826228497247
dq2_market_ridge_15m_a0.1,market_logit,0.002882363729977438,0.002882363729977438
dq2_market_ridge_15m_a0.1,baseline_cumulative_epa,-0.0027553576941960027,0.0027553576941960027
dq2_market_ridge_15m_a0.1,cum_epa_margin,-0.0027553576938333327,0.0027553576938333327
dq2_market_ridge_15m_a0.1,recent_net_yards_ewm5,0.002345255024439349,0.002345255024439349
dq2_market_ridge_15m_a0.1,prior_sq_process_adjustment_ewm5,-0.002168204851152715,0.002168204851152715
dq2_market_ridge_15m_a0.1,prior_sq_adjustment_ewm5,-0.0019454012600651535,0.0019454012600651535
dq2_market_ridge_15m_a0.1,home_entry_spread,-0.0018729548682275396,0.0018729548682275396
dq2_market_ridge_15m_a0.1,ydstogo,0.0018089482335438374,0.0018089482335438374
dq2_market_ridge_15m_a0.1,missing:recent_dq_play_ewm5,0.0016723775753940448,0.0016723775753940448
dq2_market_ridge_15m_a0.1,missing:recent_dq_play_ewm20,0.0016723775753875738,0.0016723775753875738
dq2_market_ridge_15m_a0.1,missing:recent_dq_play_ewm10,0.001672377575385118,0.001672377575385118
dq2_market_ridge_15m_a0.1,missing:baseline_current_dq_cumulative,-0.0013259972178578205,0.0013259972178578205
dq2_market_ridge_15m_a0.1,missing:cum_dq_play_margin,-0.0013259972178378833,0.0013259972178378833
dq2_market_ridge_15m_a0.1,prior_process_surprise_ewm5,0.0010622963377869658,0.0010622963377869658
dq2_market_ridge_15m_a0.1,down,0.0008320178140159688,0.0008320178140159688
dq2_market_ridge_15m_a0.1,missing:prior_sq_process_adjustment_ewm5,0.0007695997502697998,0.0007695997502697998
dq2_market_ridge_15m_a0.1,missing:prior_sq_adjustment_ewm5,0.0007695997502665789,0.0007695997502665789
dq2_market_ridge_15m_a0.1,missing:prior_process_surprise_ewm5,0.0007695997502508307,0.0007695997502508307
dq2_market_ridge_15m_a0.1,remaining_minutes,0.00036776354475871194,0.00036776354475871194
dq2_market_ridge_15m_a0.1,elapsed_fraction,-0.000367763543609224,0.000367763543609224
dq2_market_ridge_15m_a0.1,away_entry_imbalance,-0.00014547351237763156,0.00014547351237763156
dq2_market_ridge_15m_a0.1,missing:recent_net_yards_ewm10,-6.654724218399031e-05,6.654724218399031e-05
dq2_market_ridge_15m_a0.1,missing:recent_net_yards_ewm5,-6.654724217925595e-05,6.654724217925595e-05
dq2_market_ridge_15m_a0.1,missing:recent_epa_ewm5,-6.654724217917771e-05,6.654724217917771e-05
dq2_market_ridge_15m_a0.1,missing:recent_epa_ewm10,-6.654724217903868e-05,6.654724217903868e-05
dq2_market_ridge_15m_a1,score_margin_home,0.02117799988919053,0.02117799988919053
dq2_market_ridge_15m_a1,p11_v2_exact,0.0210446487100406,0.0210446487100406
dq2_market_ridge_15m_a1,baseline_net_yards_007,-0.01605771129597698,0.01605771129597698
dq2_market_ridge_15m_a1,baseline_current_dq_cumulative,-0.015121446933609931,0.015121446933609931
dq2_market_ridge_15m_a1,recent_dq_play_ewm5,0.014168021498944023,0.014168021498944023
dq2_market_ridge_15m_a1,score_margin_x_late,-0.014100344985486474,0.014100344985486474
dq2_market_ridge_15m_a1,p11_cvw0.5_k3_c0.1_tp11_cosine,0.013386282144233666,0.013386282144233666
dq2_market_ridge_15m_a1,market_home_fair,-0.012825210648691639,0.012825210648691639
dq2_market_ridge_15m_a1,cum_net_yards_margin,0.0120954766558184,0.0120954766558184
dq2_market_ridge_15m_a1,recent_dq_play_ewm10,-0.009130684354706823,0.009130684354706823
dq2_market_ridge_15m_a1,recent_dq_play_ewm20,0.00749257084321722,0.00749257084321722
dq2_market_ridge_15m_a1,recent_net_yards_ewm10,-0.007350135586856679,0.007350135586856679
dq2_market_ridge_15m_a1,cum_dq_play_margin,-0.007116056275692475,0.007116056275692475
dq2_market_ridge_15m_a1,home_possession,-0.006660796774540324,0.006660796774540324
dq2_market_ridge_15m_a1,recent_epa_ewm5,-0.006463391524904124,0.006463391524904124
dq2_market_ridge_15m_a1,p11_cvw1_k0_c0.1_tp11_cosine,-0.005389269114962599,0.005389269114962599
dq2_market_ridge_15m_a1,recent_epa_ewm10,0.00448237886630716,0.00448237886630716
dq2_market_ridge_15m_a1,home_entry_imbalance,-0.0037827032047781208,0.0037827032047781208
dq2_market_ridge_15m_a1,yardline_100,0.003617165551589719,0.003617165551589719
dq2_market_ridge_15m_a1,market_logit,0.002898257443990063,0.002898257443990063
dq2_market_ridge_15m_a1,baseline_cumulative_epa,-0.0026616352556464175,0.0026616352556464175
dq2_market_ridge_15m_a1,cum_epa_margin,-0.0026616352556184672,0.0026616352556184672
dq2_market_ridge_15m_a1,recent_net_yards_ewm5,0.0021631320492611988,0.0021631320492611988
dq2_market_ridge_15m_a1,prior_sq_process_adjustment_ewm5,-0.002139638989060697,0.002139638989060697
dq2_market_ridge_15m_a1,prior_sq_adjustment_ewm5,-0.0019684005810126724,0.0019684005810126724
dq2_market_ridge_15m_a1,home_entry_spread,-0.0018747890478346037,0.0018747890478346037
dq2_market_ridge_15m_a1,ydstogo,0.0017958333058173256,0.0017958333058173256
dq2_market_ridge_15m_a1,missing:recent_dq_play_ewm20,0.001679834470317911,0.001679834470317911
dq2_market_ridge_15m_a1,missing:recent_dq_play_ewm10,0.0016798344703178487,0.0016798344703178487
dq2_market_ridge_15m_a1,missing:recent_dq_play_ewm5,0.0016798344703149771,0.0016798344703149771
dq2_market_ridge_15m_a1,missing:baseline_current_dq_cumulative,-0.0013337692577557127,0.0013337692577557127
dq2_market_ridge_15m_a1,missing:cum_dq_play_margin,-0.0013337692577507002,0.0013337692577507002
dq2_market_ridge_15m_a1,prior_process_surprise_ewm5,0.0010177502618970101,0.0010177502618970101
dq2_market_ridge_15m_a1,down,0.0008368710874063547,0.0008368710874063547
dq2_market_ridge_15m_a1,missing:prior_sq_process_adjustment_ewm5,0.0007706756997655222,0.0007706756997655222
dq2_market_ridge_15m_a1,missing:prior_process_surprise_ewm5,0.0007706756997640233,0.0007706756997640233
dq2_market_ridge_15m_a1,missing:prior_sq_adjustment_ewm5,0.0007706756997632213,0.0007706756997632213
dq2_market_ridge_15m_a1,remaining_minutes,0.00038000030626094355,0.00038000030626094355
dq2_market_ridge_15m_a1,elapsed_fraction,-0.00038000030614286244,0.00038000030614286244
dq2_market_ridge_15m_a1,away_entry_imbalance,-0.00017171160090133535,0.00017171160090133535
dq2_market_ridge_15m_a1,missing:recent_net_yards_ewm10,-6.808721006799585e-05,6.808721006799585e-05
dq2_market_ridge_15m_a1,missing:recent_net_yards_ewm5,-6.808721006693366e-05,6.808721006693366e-05
dq2_market_ridge_15m_a1,missing:recent_epa_ewm10,-6.808721006691472e-05,6.808721006691472e-05
dq2_market_ridge_15m_a1,missing:recent_epa_ewm5,-6.808721006687558e-05,6.808721006687558e-05
dq2_market_ridge_15m_a10,baseline_current_dq_cumulative,-0.015019784960736396,0.015019784960736396
dq2_market_ridge_15m_a10,recent_dq_play_ewm5,0.01278861296746178,0.01278861296746178
dq2_market_ridge_15m_a10,market_home_fair,-0.012440854324042187,0.012440854324042187
dq2_market_ridge_15m_a10,p11_cvw0.5_k3_c0.1_tp11_cosine,0.012420732209768144,0.012420732209768144
dq2_market_ridge_15m_a10,cum_net_yards_margin,0.007968808811060964,0.007968808811060964
dq2_market_ridge_15m_a10,recent_net_yards_ewm10,-0.007272068142029969,0.007272068142029969
dq2_market_ridge_15m_a10,recent_dq_play_ewm10,-0.007238995258034959,0.007238995258034959
dq2_market_ridge_15m_a10,cum_dq_play_margin,-0.006895263522023985,0.006895263522023985
dq2_market_ridge_15m_a10,score_margin_home,0.0067553884353040135,0.0067553884353040135
dq2_market_ridge_15m_a10,recent_dq_play_ewm20,0.006707531877740491,0.006707531877740491
dq2_market_ridge_15m_a10,home_possession,-0.006487846833388915,0.006487846833388915
dq2_market_ridge_15m_a10,recent_epa_ewm5,-0.00593008365117972,0.00593008365117972
dq2_market_ridge_15m_a10,recent_epa_ewm10,0.0039022767173353804,0.0039022767173353804
dq2_market_ridge_15m_a10,home_entry_imbalance,-0.0036835625334306447,0.0036835625334306447
dq2_market_ridge_15m_a10,yardline_100,0.0036231123014353,0.0036231123014353
dq2_market_ridge_15m_a10,p11_v2_exact,0.0034725655256748946,0.0034725655256748946
dq2_market_ridge_15m_a10,score_margin_x_late,0.0031874711299570554,0.0031874711299570554
dq2_market_ridge_15m_a10,baseline_cumulative_epa,-0.0025880531226089008,0.0025880531226089008
dq2_market_ridge_15m_a10,cum_epa_margin,-0.0025880531226057887,0.0025880531226057887
dq2_market_ridge_15m_a10,market_logit,0.0025195628880431537,0.0025195628880431537
dq2_market_ridge_15m_a10,recent_net_yards_ewm5,0.00217696190589874,0.00217696190589874
dq2_market_ridge_15m_a10,prior_sq_process_adjustment_ewm5,-0.0020860765189329358,0.0020860765189329358
dq2_market_ridge_15m_a10,prior_sq_adjustment_ewm5,-0.0019549411630581924,0.0019549411630581924
dq2_market_ridge_15m_a10,home_entry_spread,-0.0018645244438210324,0.0018645244438210324
dq2_market_ridge_15m_a10,baseline_net_yards_007,-0.001829248791262773,0.001829248791262773
dq2_market_ridge_15m_a10,ydstogo,0.0017861198768622942,0.0017861198768622942
dq2_market_ridge_15m_a10,missing:recent_dq_play_ewm5,0.0016723107575461725,0.0016723107575461725
dq2_market_ridge_15m_a10,missing:recent_dq_play_ewm10,0.0016723107575460736,0.0016723107575460736
dq2_market_ridge_15m_a10,missing:recent_dq_play_ewm20,0.0016723107575458724,0.0016723107575458724
dq2_market_ridge_15m_a10,p11_cvw1_k0_c0.1_tp11_cosine,0.001623564417826424,0.001623564417826424
dq2_market_ridge_15m_a10,missing:baseline_current_dq_cumulative,-0.0013308821107130882,0.0013308821107130882
dq2_market_ridge_15m_a10,missing:cum_dq_play_margin,-0.001330882110712782,0.001330882110712782
dq2_market_ridge_15m_a10,prior_process_surprise_ewm5,0.0009669317406995575,0.0009669317406995575
dq2_market_ridge_15m_a10,down,0.0008337057540485904,0.0008337057540485904
dq2_market_ridge_15m_a10,missing:prior_sq_process_adjustment_ewm5,0.0007701309911824199,0.0007701309911824199
dq2_market_ridge_15m_a10,missing:prior_process_surprise_ewm5,0.0007701309911821937,0.0007701309911821937
dq2_market_ridge_15m_a10,missing:prior_sq_adjustment_ewm5,0.000770130991182095,0.000770130991182095
dq2_market_ridge_15m_a10,remaining_minutes,0.0003778012504481735,0.0003778012504481735
dq2_market_ridge_15m_a10,elapsed_fraction,-0.00037780125043649645,0.00037780125043649645
dq2_market_ridge_15m_a10,away_entry_imbalance,-9.237487816281884e-05,9.237487816281884e-05
dq2_market_ridge_15m_a10,missing:recent_net_yards_ewm5,-6.855369143627634e-05,6.855369143627634e-05
dq2_market_ridge_15m_a10,missing:recent_epa_ewm10,-6.855369143627228e-05,6.855369143627228e-05
dq2_market_ridge_15m_a10,missing:recent_epa_ewm5,-6.855369143626587e-05,6.855369143626587e-05
dq2_market_ridge_15m_a10,missing:recent_net_yards_ewm10,-6.855369143618342e-05,6.855369143618342e-05
dq2_market_ridge_15m_a100,baseline_current_dq_cumulative,-0.013807134641492884,0.013807134641492884
dq2_market_ridge_15m_a100,market_home_fair,-0.009832317273250355,0.009832317273250355
dq2_market_ridge_15m_a100,recent_dq_play_ewm5,0.008047517692294656,0.008047517692294656
dq2_market_ridge_15m_a100,p11_cvw0.5_k3_c0.1_tp11_cosine,0.007818680064894827,0.007818680064894827
dq2_market_ridge_15m_a100,cum_net_yards_margin,0.007716344666384703,0.007716344666384703
dq2_market_ridge_15m_a100,home_possession,-0.005619555927673643,0.005619555927673643
dq2_market_ridge_15m_a100,cum_dq_play_margin,-0.0055563790658419284,0.0055563790658419284
dq2_market_ridge_15m_a100,recent_net_yards_ewm10,-0.005171974738937598,0.005171974738937598
dq2_market_ridge_15m_a100,score_margin_home,0.00427398930025156,0.00427398930025156
dq2_market_ridge_15m_a100,score_margin_x_late,0.00392903885211976,0.00392903885211976
dq2_market_ridge_15m_a100,recent_dq_play_ewm20,0.0037486932164858284,0.0037486932164858284
dq2_market_ridge_15m_a100,yardline_100,0.0035999740938320265,0.0035999740938320265
dq2_market_ridge_15m_a100,recent_epa_ewm5,-0.003353460510481055,0.003353460510481055
dq2_market_ridge_15m_a100,home_entry_imbalance,-0.0030026201548181276,0.0030026201548181276
dq2_market_ridge_15m_a100,p11_cvw1_k0_c0.1_tp11_cosine,0.0029442037594604883,0.0029442037594604883
dq2_market_ridge_15m_a100,baseline_cumulative_epa,-0.0023394796691154876,0.0023394796691154876
dq2_market_ridge_15m_a100,cum_epa_margin,-0.002339479669115181,0.002339479669115181
dq2_market_ridge_15m_a100,prior_sq_process_adjustment_ewm5,-0.0018239951134032732,0.0018239951134032732
dq2_market_ridge_15m_a100,prior_sq_adjustment_ewm5,-0.0018150151844221287,0.0018150151844221287
dq2_market_ridge_15m_a100,home_entry_spread,-0.001799258252054757,0.001799258252054757
dq2_market_ridge_15m_a100,ydstogo,0.0017469608491883833,0.0017469608491883833
dq2_market_ridge_15m_a100,missing:recent_dq_play_ewm5,0.001596917282177238,0.001596917282177238
dq2_market_ridge_15m_a100,missing:recent_dq_play_ewm20,0.0015969172821772369,0.0015969172821772369
dq2_market_ridge_15m_a100,missing:recent_dq_play_ewm10,0.001596917282177222,0.001596917282177222
dq2_market_ridge_15m_a100,p11_v2_exact,0.0013631126451791173,0.0013631126451791173
dq2_market_ridge_15m_a100,missing:baseline_current_dq_cumulative,-0.0012604066869996388,0.0012604066869996388
dq2_market_ridge_15m_a100,missing:cum_dq_play_margin,-0.001260406686999594,0.001260406686999594
dq2_market_ridge_15m_a100,recent_dq_play_ewm10,-0.0011274462319865958,0.0011274462319865958
dq2_market_ridge_15m_a100,recent_epa_ewm10,0.0011011533723083952,0.0011011533723083952
dq2_market_ridge_15m_a100,baseline_net_yards_007,0.0009852577666797488,0.0009852577666797488
dq2_market_ridge_15m_a100,recent_net_yards_ewm5,0.0008605046938964222,0.0008605046938964222
dq2_market_ridge_15m_a100,down,0.0008113508356250117,0.0008113508356250117
dq2_market_ridge_15m_a100,missing:prior_sq_adjustment_ewm5,0.0007545265757241362,0.0007545265757241362
dq2_market_ridge_15m_a100,missing:prior_process_surprise_ewm5,0.0007545265757241229,0.0007545265757241229
dq2_market_ridge_15m_a100,missing:prior_sq_process_adjustment_ewm5,0.0007545265757241228,0.0007545265757241228
dq2_market_ridge_15m_a100,prior_process_surprise_ewm5,0.0007266988686081057,0.0007266988686081057
dq2_market_ridge_15m_a100,away_entry_imbalance,0.0004437201693423862,0.0004437201693423862
dq2_market_ridge_15m_a100,remaining_minutes,0.00035865044112322987,0.00035865044112322987
dq2_market_ridge_15m_a100,elapsed_fraction,-0.0003586504411220514,0.0003586504411220514
dq2_market_ridge_15m_a100,market_logit,0.00020633859306765388,0.00020633859306765388
dq2_market_ridge_15m_a100,missing:recent_epa_ewm5,-6.390942676498522e-05,6.390942676498522e-05
dq2_market_ridge_15m_a100,missing:recent_net_yards_ewm5,-6.390942676498456e-05,6.390942676498456e-05
dq2_market_ridge_15m_a100,missing:recent_epa_ewm10,-6.39094267649841e-05,6.39094267649841e-05
dq2_market_ridge_15m_a100,missing:recent_net_yards_ewm10,-6.390942676498366e-05,6.390942676498366e-05
dq2_market_ridge_30m_a0.1,p11_v2_exact,-0.14864468404405304,0.14864468404405304
dq2_market_ridge_30m_a0.1,p11_cvw1_k0_c0.1_tp11_cosine,0.06880832484130665,0.06880832484130665
dq2_market_ridge_30m_a0.1,baseline_net_yards_007,0.056456284202482214,0.056456284202482214
dq2_market_ridge_30m_a0.1,cum_net_yards_margin,0.04305280674864118,0.04305280674864118
dq2_market_ridge_30m_a0.1,score_margin_x_late,-0.029811243910042355,0.029811243910042355
dq2_market_ridge_30m_a0.1,recent_net_yards_ewm10,-0.028471392624302698,0.028471392624302698
dq2_market_ridge_30m_a0.1,baseline_current_dq_cumulative,-0.025975848146834547,0.025975848146834547
dq2_market_ridge_30m_a0.1,recent_dq_play_ewm20,0.02434629609058154,0.02434629609058154
dq2_market_ridge_30m_a0.1,recent_dq_play_ewm10,-0.019279289260397958,0.019279289260397958
dq2_market_ridge_30m_a0.1,score_margin_home,-0.017844974065176194,0.017844974065176194
dq2_market_ridge_30m_a0.1,cum_dq_play_margin,-0.015339240128441437,0.015339240128441437
dq2_market_ridge_30m_a0.1,recent_net_yards_ewm5,0.015022396827142811,0.015022396827142811
dq2_market_ridge_30m_a0.1,recent_dq_play_ewm5,0.01370211805250632,0.01370211805250632
dq2_market_ridge_30m_a0.1,home_entry_imbalance,-0.012282790518726078,0.012282790518726078
dq2_market_ridge_30m_a0.1,market_home_fair,-0.012104265753250928,0.012104265753250928
dq2_market_ridge_30m_a0.1,away_entry_imbalance,-0.010233219730883193,0.010233219730883193
dq2_market_ridge_30m_a0.1,baseline_cumulative_epa,-0.006471787630320657,0.006471787630320657
dq2_market_ridge_30m_a0.1,cum_epa_margin,-0.006471787630291362,0.006471787630291362
dq2_market_ridge_30m_a0.1,recent_epa_ewm10,0.006376704731158913,0.006376704731158913
dq2_market_ridge_30m_a0.1,recent_epa_ewm5,-0.006011176944305178,0.006011176944305178
dq2_market_ridge_30m_a0.1,prior_process_surprise_ewm5,0.004740518201582418,0.004740518201582418
dq2_market_ridge_30m_a0.1,market_logit,-0.00388766651061864,0.00388766651061864
dq2_market_ridge_30m_a0.1,down,0.0037975747706335337,0.0037975747706335337
dq2_market_ridge_30m_a0.1,home_possession,-0.0035369753225714244,0.0035369753225714244
dq2_market_ridge_30m_a0.1,ydstogo,0.003379975550726836,0.003379975550726836
dq2_market_ridge_30m_a0.1,prior_sq_adjustment_ewm5,-0.00325389310955544,0.00325389310955544
dq2_market_ridge_30m_a0.1,missing:prior_sq_adjustment_ewm5,0.003018935610980971,0.003018935610980971
dq2_market_ridge_30m_a0.1,missing:prior_process_surprise_ewm5,0.0030189356109349866,0.0030189356109349866
dq2_market_ridge_30m_a0.1,missing:prior_sq_process_adjustment_ewm5,0.0030189356093112377,0.0030189356093112377
dq2_market_ridge_30m_a0.1,p11_cvw0.5_k3_c0.1_tp11_cosine,0.00284863316430978,0.00284863316430978
dq2_market_ridge_30m_a0.1,missing:recent_dq_play_ewm5,0.0017707741469415708,0.0017707741469415708
dq2_market_ridge_30m_a0.1,missing:recent_dq_play_ewm20,0.0017707741469386409,0.0017707741469386409
dq2_market_ridge_30m_a0.1,missing:recent_dq_play_ewm10,0.0017707741469321313,0.0017707741469321313
dq2_market_ridge_30m_a0.1,home_entry_spread,-0.001727506279768365,0.001727506279768365
dq2_market_ridge_30m_a0.1,yardline_100,0.0015056881297366058,0.0015056881297366058
dq2_market_ridge_30m_a0.1,prior_sq_process_adjustment_ewm5,-0.001493200979992396,0.001493200979992396
dq2_market_ridge_30m_a0.1,remaining_minutes,0.0006771798745295844,0.0006771798745295844
dq2_market_ridge_30m_a0.1,elapsed_fraction,-0.0006771798741023425,0.0006771798741023425
dq2_market_ridge_30m_a0.1,missing:cum_dq_play_margin,-0.00026811570502049476,0.00026811570502049476
dq2_market_ridge_30m_a0.1,missing:baseline_current_dq_cumulative,-0.00026811570490613827,0.00026811570490613827
dq2_market_ridge_30m_a0.1,missing:recent_net_yards_ewm5,-3.3019173336606614e-05,3.3019173336606614e-05
dq2_market_ridge_30m_a0.1,missing:recent_epa_ewm10,-3.301917333147542e-05,3.301917333147542e-05
dq2_market_ridge_30m_a0.1,missing:recent_net_yards_ewm10,-3.301917332838911e-05,3.301917332838911e-05
dq2_market_ridge_30m_a0.1,missing:recent_epa_ewm5,-3.3019173323367e-05,3.3019173323367e-05
dq2_market_ridge_30m_a1,p11_v2_exact,-0.06331613841718181,0.06331613841718181
dq2_market_ridge_30m_a1,p11_cvw1_k0_c0.1_tp11_cosine,0.03589155575078407,0.03589155575078407
dq2_market_ridge_30m_a1,cum_net_yards_margin,0.03236112493798615,0.03236112493798615
dq2_market_ridge_30m_a1,recent_net_yards_ewm10,-0.028639740511102678,0.028639740511102678
dq2_market_ridge_30m_a1,baseline_net_yards_007,0.02849818125642106,0.02849818125642106
dq2_market_ridge_30m_a1,baseline_current_dq_cumulative,-0.02605054165849099,0.02605054165849099
dq2_market_ridge_30m_a1,recent_dq_play_ewm20,0.024076927522732668,0.024076927522732668
dq2_market_ridge_30m_a1,recent_dq_play_ewm10,-0.01860141946216918,0.01860141946216918
dq2_market_ridge_30m_a1,cum_dq_play_margin,-0.015410930745742473,0.015410930745742473
dq2_market_ridge_30m_a1,recent_net_yards_ewm5,0.015072902125620038,0.015072902125620038
dq2_market_ridge_30m_a1,score_margin_x_late,-0.013425745927617881,0.013425745927617881
dq2_market_ridge_30m_a1,recent_dq_play_ewm5,0.013263958457736083,0.013263958457736083
dq2_market_ridge_30m_a1,home_entry_imbalance,-0.012178696377257568,0.012178696377257568
dq2_market_ridge_30m_a1,market_home_fair,-0.011957401284859228,0.011957401284859228
dq2_market_ridge_30m_a1,away_entry_imbalance,-0.010133937399803705,0.010133937399803705
dq2_market_ridge_30m_a1,baseline_cumulative_epa,-0.00670500440079071,0.00670500440079071
dq2_market_ridge_30m_a1,cum_epa_margin,-0.0067050044007892756,0.0067050044007892756
dq2_market_ridge_30m_a1,recent_epa_ewm10,0.006407310060032013,0.006407310060032013
dq2_market_ridge_30m_a1,recent_epa_ewm5,-0.005954680642172074,0.005954680642172074
dq2_market_ridge_30m_a1,prior_process_surprise_ewm5,0.0047409378542931395,0.0047409378542931395
dq2_market_ridge_30m_a1,market_logit,-0.003958747471547062,0.003958747471547062
dq2_market_ridge_30m_a1,down,0.003800718003639214,0.003800718003639214
dq2_market_ridge_30m_a1,home_possession,-0.003458416384017882,0.003458416384017882
dq2_market_ridge_30m_a1,ydstogo,0.0033896297768922674,0.0033896297768922674
dq2_market_ridge_30m_a1,prior_sq_adjustment_ewm5,-0.0031723268807829362,0.0031723268807829362
dq2_market_ridge_30m_a1,missing:prior_sq_adjustment_ewm5,0.0030165745557497684,0.0030165745557497684
dq2_market_ridge_30m_a1,missing:prior_process_surprise_ewm5,0.003016574555749696,0.003016574555749696
dq2_market_ridge_30m_a1,missing:prior_sq_process_adjustment_ewm5,0.003016574555599092,0.003016574555599092
dq2_market_ridge_30m_a1,p11_cvw0.5_k3_c0.1_tp11_cosine,0.002499765583551627,0.002499765583551627
dq2_market_ridge_30m_a1,score_margin_home,-0.0020440743783375587,0.0020440743783375587
dq2_market_ridge_30m_a1,missing:recent_dq_play_ewm5,0.001746690485342948,0.001746690485342948
dq2_market_ridge_30m_a1,missing:recent_dq_play_ewm10,0.001746690485341724,0.001746690485341724
dq2_market_ridge_30m_a1,missing:recent_dq_play_ewm20,0.0017466904853413747,0.0017466904853413747
dq2_market_ridge_30m_a1,home_entry_spread,-0.0017027772286069822,0.0017027772286069822
dq2_market_ridge_30m_a1,yardline_100,0.0015029481310991713,0.0015029481310991713
dq2_market_ridge_30m_a1,prior_sq_process_adjustment_ewm5,-0.0014708899566077194,0.0014708899566077194
dq2_market_ridge_30m_a1,remaining_minutes,0.0006852073990582402,0.0006852073990582402
dq2_market_ridge_30m_a1,elapsed_fraction,-0.0006852073990214664,0.0006852073990214664
dq2_market_ridge_30m_a1,missing:cum_dq_play_margin,-0.00024229922666531954,0.00024229922666531954
dq2_market_ridge_30m_a1,missing:baseline_current_dq_cumulative,-0.00024229922665777858,0.00024229922665777858
dq2_market_ridge_30m_a1,missing:recent_epa_ewm5,-2.944621094111746e-05,2.944621094111746e-05
dq2_market_ridge_30m_a1,missing:recent_epa_ewm10,-2.9446210940643217e-05,2.9446210940643217e-05
dq2_market_ridge_30m_a1,missing:recent_net_yards_ewm10,-2.944621094055246e-05,2.944621094055246e-05
dq2_market_ridge_30m_a1,missing:recent_net_yards_ewm5,-2.9446210940237312e-05,2.9446210940237312e-05
dq2_market_ridge_30m_a10,recent_net_yards_ewm10,-0.02691341062902602,0.02691341062902602
dq2_market_ridge_30m_a10,baseline_current_dq_cumulative,-0.025786726547745508,0.025786726547745508
dq2_market_ridge_30m_a10,cum_net_yards_margin,0.022710107363726723,0.022710107363726723
dq2_market_ridge_30m_a10,recent_dq_play_ewm20,0.022484467437040145,0.022484467437040145
dq2_market_ridge_30m_a10,recent_dq_play_ewm10,-0.016206048474208576,0.016206048474208576
dq2_market_ridge_30m_a10,cum_dq_play_margin,-0.015156551809623763,0.015156551809623763
dq2_market_ridge_30m_a10,recent_net_yards_ewm5,0.013493334497880986,0.013493334497880986
dq2_market_ridge_30m_a10,p11_cvw1_k0_c0.1_tp11_cosine,0.012929209010619787,0.012929209010619787
dq2_market_ridge_30m_a10,recent_dq_play_ewm5,0.011915648830054082,0.011915648830054082
dq2_market_ridge_30m_a10,home_entry_imbalance,-0.011714955501725577,0.011714955501725577
dq2_market_ridge_30m_a10,market_home_fair,-0.011655724994484355,0.011655724994484355
dq2_market_ridge_30m_a10,baseline_net_yards_007,0.011296515666478128,0.011296515666478128
dq2_market_ridge_30m_a10,away_entry_imbalance,-0.00969232383318272,0.00969232383318272
dq2_market_ridge_30m_a10,cum_epa_margin,-0.0067468039763959806,0.0067468039763959806
dq2_market_ridge_30m_a10,baseline_cumulative_epa,-0.006746803976395621,0.006746803976395621
dq2_market_ridge_30m_a10,score_margin_home,0.005664449568121322,0.005664449568121322
dq2_market_ridge_30m_a10,recent_epa_ewm10,0.005170259098467255,0.005170259098467255
