scenario,latency_seconds,friction_bps,min_entry_price,max_entry_price,max_spread,period,signal_id,family,threshold_quantile,threshold,orientation,horizon,trades,games,pnl,mean_return,median_return,win_rate,max_drawdown,profit_factor,mean_fair_markout,median_weekly_score,mean_weekly_score,mean_weekly_pnl,positive_weeks,weeks
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,dq2_process_hgb_l15_r10_surprise_ewm5,DQ2_EPA_HGB,0.8,0.5176337005850116,-1,settle,12,12,34.70786441289874,0.28923220344082284,0.4364233954451347,0.75,10.024999999999999,2.1540437045020364,0.17744049016316274,9.366431525398921,7.423841103224687,8.676966103224686,3,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,dq2_process_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.2542854895101879,1,settle,12,12,-11.745297108417546,-0.0978774759034796,-1.0025,0.4166666666666667,28.385869565217387,0.8326284701329885,0.026694476922378793,-8.887335722819591,-9.201949277104386,-2.936324277104387,2,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.8,0.0398489669697667,-1,30m,7,6,-1.8914085622950791,-0.02702012231850112,-0.025755813953488412,0.42857142857142855,2.3166666666666664,0.7711912606410545,0.0046650189139693975,0.05102862254025067,-0.7624354739071031,-0.4728521405737698,2,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.85,0.0461950882524378,-1,30m,4,4,-6.918162393162391,-0.17295405982905976,-0.17263888888888884,0.25,3.4527777777777766,0.049412800939518615,-0.06656351799747709,0.0,-2.16113782051282,-1.7295405982905978,1,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l15_r10,DQ2_MARKET_HGB,0.95,0.0855382209696666,-1,5m,0,0,0.0,,,,0.0,,,0.0,0.0,0.0,0,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l31_r20,DQ2_MARKET_HGB,0.7,0.0415017778949682,1,settle,12,12,18.89546520467978,0.15746221003899816,0.4717524916943522,0.5833333333333334,39.31632379248658,1.3769668868764045,0.11097871843519025,-7.928365384615383,0.9644913011699452,4.723866301169943,1,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,prior_sq_process_adjustment_ewm5,PRIOR_SQ_EPA,0.8,0.628218750930896,-1,30m,33,12,-10.85320530525949,-0.03288850092502876,-0.0025,0.45454545454545453,21.258995103696346,0.7426308534178117,-0.0003175178970518187,-6.003645457117523,-6.0268189077203,-2.7133013263148715,1,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,baseline_cumulative_epa,BASELINE,0.8,14.412759758532047,-1,30m,7,4,25.31177248677249,0.36159674981103557,0.2832142857142856,0.5714285714285714,9.062037037037037,2.4237130506595643,0.08022819489682427,3.9035714285714276,5.195188492063492,6.327943121693123,2,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,baseline_cumulative_epa,BASELINE,0.7,10.731233805418007,1,settle,9,9,6.553994150185696,0.07282215722428548,0.2962012987012987,0.7777777777777778,10.024999999999999,1.3268825012561445,0.045919662371095064,2.7996753246753254,1.6384985375464238,1.6384985375464238,3,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,baseline_net_yards_007,BASELINE,0.9,7.385,-1,5m,6,3,-1.653521042646961,-0.027558684044116027,-0.008181818181818177,0.3333333333333333,2.4504388508661403,0.34944746259066284,-0.006706483639423166,0.0,-0.49407576997170727,-0.4133802606617403,1,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.6,0.3359957097075061,-1,settle,9,9,5.01960196267973,0.05577335514088591,0.26332278481012644,0.6666666666666666,20.049999999999997,1.1669028084016535,0.03074046101099694,-1.3156954887218033,0.0017754906699325446,1.2549004906699324,1,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,baseline_current_dq_cumulative,BASELINE,0.8,6.122135242000772,1,15m,3,1,-4.075000000000001,-0.13583333333333336,-0.0025,0.3333333333333333,5.05,0.1930693069306928,-0.008978404483076297,0.0,-1.6500000000000004,-1.0187500000000003,0,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,15m,5,2,-1.7580817189878544,-0.03516163437975709,-0.03583333333333333,0.4,4.238755020080321,0.6191905111059071,-0.02228288510010079,-0.07538759689922457,-0.9245731405903369,-0.4395204297469636,0,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.8,0.5741461803163885,-1,30m,6,3,-11.705527284152657,-0.19509212140254428,-0.06916666666666665,0.16666666666666666,11.99260593583805,0.03499088292733177,-0.14474465544498114,-1.7021154759908321,-3.9932280854059803,-2.9263818210381642,0,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,5m,7,2,-0.8714567218840125,-0.012449381741200178,-0.0025,0.2857142857142857,0.6042850047122944,0.25197394892120395,0.0026119411540982567,-0.07083773784355163,-0.3016846897809702,-0.2178641804710031,0,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,baseline_net_yards_007,BASELINE,0.9,7.385,-1,30m,2,2,-2.438127853881279,-0.12190639269406395,-0.12190639269406395,0.0,0.3583333333333334,0.0,-0.0685156224508795,-0.17916666666666664,-0.6095319634703198,-0.6095319634703198,0,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,baseline_current_dq_cumulative,BASELINE,0.85,6.962058824045694,1,30m,1,1,1.9749999999999996,0.19749999999999995,0.19749999999999995,1.0,0.0,,0.021625496817856943,0.0,0.4937499999999999,0.4937499999999999,1,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,tweak_process_outcome_agreement,DQ2_TWEAK_AGREEMENT,0.8,1.5641421815391412,1,settle,12,12,14.364358047454466,0.11970298372878718,-1.0025,0.4166666666666667,40.099999999999994,1.2046933815098608,0.030335330009891904,6.5904069767441875,-0.1682854881363829,3.5910895118636166,2,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,tweak_process_outcome_ensemble,DQ2_TWEAK_ENSEMBLE,0.85,1.5079970473606323,1,settle,12,12,-7.152325471251302,-0.059602712260427536,-1.0025,0.3333333333333333,48.43586956521739,0.9108188843983628,-0.03978056740081323,-6.674184782608695,-6.800581367812824,-1.7880813678128247,2,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,tweak_process_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.6,0.4255413557822185,1,settle,12,12,-39.842159295479966,-0.33201799412899974,-1.0025,0.4166666666666667,41.58186517783291,0.43224568157492027,-0.07374658464542398,-16.729166666666664,-17.47928982386999,-9.960539823869992,0,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.8,1.3042297086372814,-1,settle,6,6,-6.152805049088354,-0.10254675081813924,-1.0025,0.3333333333333333,30.074999999999996,0.846563465110016,-0.057798458267955995,-5.012499999999999,-5.297576262272088,-1.5382012622720884,1,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,tweak_process_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.8,0.9452602120503795,1,settle,12,12,-38.204601208073264,-0.3183716767339439,-1.0025,0.3333333333333333,45.22462686567164,0.5236334013955951,-0.1250084967212579,-7.57481343283582,-14.563650302018315,-9.551150302018316,1,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,tweak_outcome_remaining_time_scaled,DQ2_TWEAK_TIME_AWARE,0.9,0.1955260315222922,-1,settle,11,11,24.21589503287729,0.22014450029888447,0.33083333333333326,0.6363636363636364,20.049999999999997,1.603887656680232,0.055721555114440637,9.04187822133709,2.294598758219325,6.053973758219323,3,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,tweak_market_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.85,1.1654701584764322,-1,30m,12,8,-22.108868656773147,-0.18424057213977618,-0.2380510752688172,0.4166666666666667,19.754291091481296,0.21788151282486298,-0.06313482536163433,-3.458657754846778,-7.6860868839617815,-5.527217164193287,2,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,tweak_process_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.6,0.5590538939184704,1,settle,12,12,-12.675658453146013,-0.10563048710955014,-1.0025,0.4166666666666667,48.43586956521739,0.8193707381097824,0.021854200472723656,-6.674184782608695,-8.181414613286503,-3.1689146132865025,2,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.85,1.5000079826371508,1,5m,12,5,-7.211932479354275,-0.06009943732795229,-0.0671409749670619,0.25,7.329789622211419,0.18300684276660056,-0.0289077100223573,-1.9054100790513826,-2.484453034736208,-1.8029831198385686,0,4
PRICE_10_90,60,25.0,0.1,0.9,0.1,POSTSEASON_FINAL_AUDIT,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.7,1.1083703175196418,-1,30m,12,7,16.772725326119446,0.13977271105099537,-0.14680894308943088,0.25,10.106582526053675,1.6217739230451975,0.006876987319072529,1.3321989302967556,3.0388859036813027,4.193181331529861,2,4
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_outcome_hgb_l15_r10_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0808722506529674,1,settle,70,70,125.4084998468598,0.17915499978122826,0.18236073674752923,0.5285714285714286,58.81236786469346,1.3790780619568044,0.04605949452515797,6.1340636918337665,10.166215474429555,25.081699969371954,5,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_outcome_hgb_l7_r5_surprise_ewm5,DQ2_EPA_HGB,0.7,0.1476416999738668,1,settle,70,70,129.97800627352964,0.18568286610504228,-0.41426470588235287,0.5,135.85209437684364,1.3704396331272668,0.031338918336154896,9.408666201610728,5.061507209770459,25.995601254705928,4,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_outcome_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0875126599862819,1,settle,70,70,160.04902038135126,0.2286414576876446,0.22564948764315845,0.5571428571428572,83.12316979265587,1.5149996633620835,0.06017440115082252,4.976567263913793,15.069187193153374,32.00980407627026,5,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_cvw0.5_k3_c0.1_tnone,P11_V2_GRID,0.6,3.1930212085612006,1,settle,61,61,129.08262519259574,0.2116108609714685,0.20231927710843384,0.5081967213114754,51.71835972896977,1.4292024112804518,0.04372237225815736,-1.6247065180888534,11.211920623432377,25.81652503851916,4,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_cvw0.5_k3_c0.1_tremaining_linear,P11_V2_GRID,0.6,0.15965106042806,1,settle,61,61,129.08262519259574,0.2116108609714685,0.20231927710843384,0.5081967213114754,51.71835972896977,1.4292024112804518,0.04372237225815736,-1.6247065180888534,11.211920623432377,25.81652503851916,4,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_cvw0.5_k3_c0.1_telapsed_sqrt,P11_V2_GRID,0.6,3.1828501141215737,1,settle,61,61,138.13239894825188,0.22644655565287194,0.20231927710843384,0.5081967213114754,51.71835972896977,1.4592930970847948,0.044853693472854526,7.425067237567255,13.021875374563598,27.626479789650382,4,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_cvw0.5_k3_c0.1_tp11_cosine,P11_V2_GRID,0.6,0.3221907791020931,1,settle,60,60,139.1076251925958,0.23184604198765965,0.20231927710843384,0.5166666666666667,51.71835972896977,1.4784852530487433,0.050209521613830174,-1.6247065180888534,13.216920623432372,27.821525038519155,4,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_process_hgb_l15_r10_surprise_ewm5,DQ2_EPA_HGB,0.8,0.5176337005850116,-1,settle,69,69,4.274626897630284,0.00619511144584099,0.2170121951219512,0.5507246376811594,89.63835311672088,1.0137547321941285,-0.00420456516528634,-32.758142706004676,-17.776040477815027,0.8549253795260547,2,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_process_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.2542854895101879,1,settle,71,71,204.56573413741572,0.28812075230621925,0.26332278481012644,0.5492957746478874,62.018181818181816,1.637673734842319,0.10807351170871095,-20.04614144343347,21.799690731807523,40.91314682748316,3,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.8,0.0398489669697667,-1,30m,64,42,40.78021225431151,0.06371908164736174,-0.014695121951219466,0.4375,14.267624271204436,1.5583774964453119,0.028473110502022423,-3.618806768275888,3.2055328091430484,8.156042450862302,3,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.85,0.0461950882524378,-1,30m,42,29,38.22618381387327,0.09101472336636492,-0.007750677506775047,0.5,24.59260182332015,1.6271291290317162,0.031862761052838466,0.7030204377373268,3.160038070650802,7.645236762774654,4,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l15_r10,DQ2_MARKET_HGB,0.95,0.0855382209696666,-1,5m,24,17,-14.90838546052671,-0.062118272752194614,-0.07293650793650791,0.2916666666666667,17.606831905335106,0.39901841835349766,-0.020338123135683017,-0.9565194832052756,-4.947717265410696,-2.981677092105342,3,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l31_r20,DQ2_MARKET_HGB,0.7,0.0415017778949682,1,settle,67,67,24.814675446600795,0.037036829024777285,-1.0025,0.44776119402985076,81.92911247367769,1.0668994417917395,0.002197930954174225,26.745315956001924,-17.945414966421204,4.9629350893201565,3,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,prior_sq_process_adjustment_ewm5,PRIOR_SQ_EPA,0.8,0.628218750930896,-1,30m,160,59,43.496717895029896,0.02718544868439369,-0.015248048145738487,0.475,64.29784803098941,1.151273752839856,0.011335733296532851,-18.61284854566463,-4.9073348706940765,8.699343579005973,2,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_cumulative_epa,BASELINE,0.8,14.412759758532047,-1,30m,26,18,21.40986440148845,0.08234563231341713,0.040978260869565186,0.5,11.324509803921567,1.4277325383596997,0.03881332463136647,-0.7112567490764428,0.5087227662986026,4.2819728802976895,5,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_cumulative_epa,BASELINE,0.7,10.731233805418007,1,settle,42,42,12.118376674818059,0.028853277797185845,0.19514773379231215,0.6904761904761905,56.42642321335713,1.0929858175700595,0.009685517048280448,-3.151131886467141,-7.424560242887051,2.4236753349636118,3,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_net_yards_007,BASELINE,0.9,7.385,-1,5m,11,5,-3.6177127364353234,-0.03288829760395749,-0.032350746268656694,0.45454545454545453,4.098931623931623,0.5005589787333431,-0.005659214502854822,-1.2140929916850505,-1.133435709680227,-0.7235425472870647,1,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_v2_exact,P11_V2_EXACT,0.6,0.3359957097075061,-1,settle,52,52,-65.37431965673798,-0.1257198454937269,0.23206790123456783,0.5384615384615384,116.28818292711009,0.7282862857159683,-0.057204775292702174,-9.067900609786566,-30.928764439140814,-13.074863931347597,3,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_current_dq_cumulative,BASELINE,0.8,6.122135242000772,1,15m,29,20,-53.003952275063824,-0.18277224922435806,-0.3080555555555556,0.41379310344827586,58.760551473883154,0.495607169723255,-0.020872823656347624,-14.98235294117647,-18.140509360703085,-10.600790455012767,1,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,15m,5,4,-4.536796770835507,-0.09073593541671016,-0.13191176470588234,0.4,4.646931905970643,0.22737578645582665,-0.03881711259555391,-1.3191176470588233,-1.1293715492890528,-0.9073593541671015,1,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_v2_exact,P11_V2_EXACT,0.8,0.5741461803163885,-1,30m,28,20,-8.880225614430547,-0.031715091480109106,-0.0025,0.4642857142857143,25.096557697042403,0.7754829304392084,-0.004867551979447112,-3.4410054185608656,-4.723311390392691,-1.7760451228861094,2,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,5m,6,4,-2.617639336721117,-0.043627322278685286,-0.06729556479556487,0.3333333333333333,2.322369066450846,0.2893594910887069,-0.0024024380900212194,-0.2952702702702708,-0.6371389784553345,-0.5235278673442234,1,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_net_yards_007,BASELINE,0.9,7.385,-1,30m,6,4,-8.38088147029118,-0.13968135783818633,-0.21529761904761902,0.3333333333333333,4.30595238095238,0.4607865217185193,-0.08106945008415113,0.0,-1.6761762940582359,-1.6761762940582359,2,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_current_dq_cumulative,BASELINE,0.85,6.962058824045694,1,30m,5,4,-14.23844537815126,-0.2847689075630252,-0.6495588235294117,0.4,16.187254901960785,0.427690410982039,-0.04126605889375061,0.0,-3.8168557422969185,-2.847689075630252,1,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_outcome_agreement,DQ2_TWEAK_AGREEMENT,0.8,1.5641421815391412,1,settle,66,66,117.6286319391687,0.17822519990783137,-1.0025,0.4696969696969697,67.30882352941175,1.335243696299733,0.03303017091753896,22.013086731907528,9.227094218969018,23.52572638783375,3,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_outcome_ensemble,DQ2_TWEAK_ENSEMBLE,0.85,1.5079970473606323,1,settle,66,66,89.5949645828918,0.13574994633771484,-1.0025,0.4696969696969697,67.30882352941175,1.255347244981523,0.016766607868597183,-0.009717782535155095,4.292027414380298,17.91899291657836,3,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.6,0.4255413557822185,1,settle,71,71,105.12969724338046,0.1480699961174373,-1.0025,0.49295774647887325,87.59177215189877,1.2912986900620134,0.0316266047105623,-67.81545831175924,-7.6689384970659065,21.02593944867609,2,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.8,1.3042297086372814,-1,settle,34,34,53.25791816858704,0.15664093578996183,-1.0025,0.3235294117647059,92.8065573770492,1.230978719152497,-0.01493880825653335,-21.937962962962956,-7.0374341729530325,10.651583633717403,2,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.8,0.9452602120503795,1,settle,65,65,41.98609523734261,0.06459399267283478,-1.0025,0.47692307692307695,78.44241347355091,1.1231805639939643,0.014607542406967116,1.8159036599322746,-6.836126426642423,8.39721904746852,3,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_outcome_remaining_time_scaled,DQ2_TWEAK_TIME_AWARE,0.9,0.1955260315222922,-1,settle,57,57,185.4498250925604,0.3253505703378252,0.2170121951219512,0.5263157894736842,67.64697443922799,1.6851383581511423,0.04707436867570029,8.376754319239737,20.300267574589284,37.089965018512075,4,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_market_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.85,1.1654701584764322,-1,30m,75,49,5.7349174653077855,0.00764655662041038,-0.0025,0.48,37.03979336628815,1.0470535689090918,0.008191038391847242,-19.2629587503082,-6.5654588199332835,1.1469834930615554,2,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.6,0.5590538939184704,1,settle,70,70,57.49702112554865,0.08213860160792663,-1.0025,0.4714285714285714,80.1293631213789,1.155009829818828,0.0021162559745426216,-12.660690820396926,-8.082509775027475,11.499404225109728,3,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.85,1.5000079826371508,1,5m,56,28,4.978201251665864,0.008889645092260465,-0.01566017316017315,0.44642857142857145,10.520767171227128,1.2061307342284004,0.019291916522858034,1.4844697684208565,-1.163083235736392,0.9956402503331724,3,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.7,1.1083703175196418,-1,30m,63,46,-70.2368193185513,-0.11148701479135126,-0.16250000000000003,0.3333333333333333,76.68240755384542,0.5722729995356188,-0.0257273051546205,-31.43902851064462,-25.795818159176626,-14.047363863710256,1,5
PRICE_15_85,60,25.0,0.15,0.85,0.1,POSTSEASON_FINAL_AUDIT,dq2_outcome_hgb_l15_r10_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0808722506529674,1,settle,12,12,-7.4822998763287885,-0.06235249896940657,-0.34460526315789464,0.5,27.75911517925247,0.875605987093453,0.06005111775270667,-6.674184782608695,-5.629949969082197,-1.8705749690821971,2,4
PRICE_15_85,60,25.0,0.15,0.85,0.1,POSTSEASON_FINAL_AUDIT,dq2_outcome_hgb_l7_r5_surprise_ewm5,DQ2_EPA_HGB,0.7,0.1476416999738668,1,settle,12,12,-15.495367736595295,-0.12912806447162747,-1.0025,0.4166666666666667,45.30297482837528,0.7791896296887026,0.0007713601858308633,-6.674184782608695,-8.886341934148824,-3.8738419341488237,2,4
PRICE_15_85,60,25.0,0.15,0.85,0.1,POSTSEASON_FINAL_AUDIT,dq2_outcome_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0875126599862819,1,settle,12,12,-42.26753883579642,-0.3522294902983036,-1.0025,0.3333333333333333,45.30297482837528,0.47297333122448343,-0.0894875376729511,-15.977302631578945,-15.579384708949105,-10.566884708949106,1,4
PRICE_15_85,60,25.0,0.15,0.85,0.1,POSTSEASON_FINAL_AUDIT,p11_cvw0.5_k3_c0.1_tnone,P11_V2_GRID,0.6,3.1930212085612006,1,settle,11,11,-41.986134538966816,-0.38169213217242565,-1.0025,0.36363636363636365,41.93613453896682,0.40169384340624414,-0.08672649569771806,-20.993067269483408,-16.762158634741702,-10.496533634741704,0,4
PRICE_15_85,60,25.0,0.15,0.85,0.1,POSTSEASON_FINAL_AUDIT,p11_cvw0.5_k3_c0.1_tremaining_linear,P11_V2_GRID,0.6,0.15965106042806,1,settle,11,11,-41.986134538966816,-0.38169213217242565,-1.0025,0.36363636363636365,41.93613453896682,0.40169384340624414,-0.08672649569771806,-20.993067269483408,-16.762158634741702,-10.496533634741704,0,4
PRICE_15_85,60,25.0,0.15,0.85,0.1,POSTSEASON_FINAL_AUDIT,p11_cvw0.5_k3_c0.1_telapsed_sqrt,P11_V2_GRID,0.6,3.1828501141215737,1,settle,11,11,-41.577971273660694,-0.3779815570332791,-1.0025,0.36363636363636365,41.93613453896682,0.4075102062891244,-0.0866939447350224,-20.788985636830347,-16.660117818415173,-10.394492818415173,0,4
PRICE_15_85,60,25.0,0.15,0.85,0.1,POSTSEASON_FINAL_AUDIT,p11_cvw0.5_k3_c0.1_tp11_cosine,P11_V2_GRID,0.6,0.3221907791020931,1,settle,11,11,-41.986134538966816,-0.38169213217242565,-1.0025,0.36363636363636365,41.93613453896682,0.40169384340624414,-0.08650380286048541,-20.993067269483408,-16.762158634741702,-10.496533634741704,0,4
PRICE_15_85,60,25.0,0.15,0.85,0.1,POSTSEASON_FINAL_AUDIT,dq2_process_hgb_l15_r10_surprise_ewm5,DQ2_EPA_HGB,0.8,0.5176337005850116,-1,settle,12,12,34.70786441289874,0.28923220344082284,0.4364233954451347,0.75,10.024999999999999,2.1540437045020364,0.17744049016316274,9.366431525398921,7.423841103224687,8.676966103224686,3,4
PRICE_15_85,60,25.0,0.15,0.85,0.1,POSTSEASON_FINAL_AUDIT,dq2_process_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.2542854895101879,1,settle,12,12,-11.745297108417546,-0.0978774759034796,-1.0025,0.4166666666666667,28.385869565217387,0.8326284701329885,0.026694476922378793,-8.887335722819591,-9.201949277104386,-2.936324277104387,2,4
PRICE_15_85,60,25.0,0.15,0.85,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.8,0.0398489669697667,-1,30m,6,5,-1.6338504227601947,-0.02723084037933658,-0.07537449392712547,0.5,2.3166666666666664,0.7959923897101181,0.006737220820812656,0.17980769230769272,-0.698045939023382,-0.40846260569004866,2,4
PRICE_15_85,60,25.0,0.15,0.85,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.85,0.0461950882524378,-1,30m,4,4,-6.918162393162391,-0.17295405982905976,-0.17263888888888884,0.25,3.4527777777777766,0.049412800939518615,-0.06656351799747709,0.0,-2.16113782051282,-1.7295405982905978,1,4
PRICE_15_85,60,25.0,0.15,0.85,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l15_r10,DQ2_MARKET_HGB,0.95,0.0855382209696666,-1,5m,0,0,0.0,,,,0.0,,,0.0,0.0,0.0,0,4
